street	intersections	agencies	number_violations
N/S of TILDEN STREET	100' w/o barnes ave|50' e/o barnes aven|40' w/o barnes aven|5' w/o barnes avenu|20' w/o barnes aven|50' w/o barnes aven	S	10
N/S of TILLOTSON AVE	nue 5' w/o reeds mil|nue 10' e/o boller a|nue 20' s/o boller a|nue 200' e/o conner|nue 20' n/o boller a|nue 0' s/o new engla|nue 350' e/o conner|nue 250' e/o conner|nue 13' w/o boller a|nue 30' s/o rombouts|nue 400' e/o hutchin|nue 20' s/o reeds mi|nue 30' e/o boller a|nue 442' e/o conner|nue 25' n/o conner s	S	15
N/S of VAN CORTLANDT	avenue east 95' e/o|park south 5' w/o h|park south 30' n/o|park south 10' e/o|park south 5' w/o g	S	7
N/S of VIELE AVENUE	15' w/o manida stree	S	4
N/S of WALNUT AVENUE	25' w/o east 139 st|20' e/o east 139 st|50' e/o east 137 st|10' e/o east 136 st|20' w/o east 137 st	S	14
N/S of WARING AVENUE	60' e/o holland ave|60' e/o bruner aven|20' w/o vance stree|100' w/o ely avenue|40' w/o white plain|5' w/o bronxwood av|40' e/o bronxwood a|20' w/o matthews av|80' e/o bronxwood a|60' e/o bronxwood a|40' w/o holland ave|4' w/o vance street|64' w/o ely avenue|15' w/o wickham ave|40' w/o wallace ave|100' w/o paulding a|50' e/o bruner aven|78' w/o ely avenue|20' w/o holland ave|20' e/o demeyer ave|25' w/o ely avenue|20' w/o bronxwood a|40' w/o williamsbri|20' e/o boston road|60' w/o williamsbri|40' e/o boston road|20' e/o bruner aven|60' e/o boston road|80' w/o bronxwood a|100' w/o williamsbr|50' w/o gunther ave|20' w/o williamsbri|60' w/o bronxwood a|80' w/o williamsbri|5' w/o vance street|10' s/o lodovick av|60' w/o demeyer str|5' w/o demeyer stre|40' w/o bronxwood a|15' w/o white plain|15' w/o bronxwood a|30' e/o gunther ave|40' w/o ely avenue	S	103
N/S of WATERBURY AVE	nue 5' e/o zerega av|nue 15' e/o zerega a|nue 20' e/o zerega a	S	6
N/S of WATSON AVENUE	20' w/o beach avenu|50' w/o morrison av|5' e/o colgate aven|40' w/o st lawrence|5' w/o pugsley aven|40' w/o taylor aven|25' w/o metcalf ave|5' w/o taylor avenu|20' w/o close avenu|45' w/o morrison av|10' w/o morrison av|10' e/o thieriot av|5' e/o underhill av|40' w/o morrison av|15' w/o taylor aven|30' w/o virginia av|16' w/o close avenu|20' w/o noble avenu|25' e/o morrison av|20' w/o taylor aven	S	30
N/S of WEBSTER AVENU	e 150' e/o east 233|e 2000' e/o east 233|e 600' e/o east 233|e 400' e/o east 233	S	5
N/S of WEST 164 STRE	et 45' e/o ogden ave|et 30' e/o ogden ave|et 45' w/o nelson av|et 30' w/o woodycres|et 0' w/o woodycrest|et 45' e/o summit av	S	8
N/S of WEST 165 STRE	et 90' w/o ogden ave|et 30' e/o summit av|et 15' w/o summit av|et 30' w/o nelson av	S	8
N/S of WEST 166 STRE	et 15' w/o nelson av|et 20' w/o woodycres|et 60' w/o ogden ave|et 15' w/o woodycres|et 30' w/o woodycres|et 75' w/o woodycres|et 45' w/o woodycres	S	38
N/S of WEST 169 STRE	et 50' w/o shakespea|et 90' w/o nelson av|et 15' w/o nelson av|et 40' w/o shakespea|et 45' w/o nelson av	S	8
N/S of WEST 174 STRE	et 10' e/o popham av|et 100' e/o montgome|et 10' w/o universit|et 130' e/o montgome|et 30' e/o montgomer|et 3' s/o popham ave	S	10
N/S of WEST 179 STRE	et 25' e/o universit|et 70' e/o andrews a|et 0' w/o andrews av	S	6
N/S of WEST 197 STRE	et 20' w/o reservoir|et 60' e/o reservoir|et 10' w/o webb aven	S	4
N/S of WEST 231 STRE	et 30' w/o albany cr|et 20' e/o henry hud|et 20' w/o albany cr|et 10' e/o henry hud|et 10' w/o albany cr|et 25' w/o albany cr|et 15' e/o henry hud|et 15' w/o albany cr	S	15
N/S of WEST 232 STRE	et 40' w/o netherlan|et 30' w/o netherlan|et 10' w/o netherlan|et 30' e/o arlington	S	4
N/S of WEST 235 STRE	et 150' e/o douglas|et 150' w/o independ|et 60' w/o independe|et 300' w/o independ|et 50' w/o independe	S	9
N/S of WEST 236 STRE	et 50' w/o netherlan|et 35' e/o douglas a|et 100' w/o netherla|et 10' e/o hudson ma|et 200' w/o independ|et 10' w/o riverdale|et 15' w/o independe|et 10' w/o independe|et 40' e/o douglas a	S	16
N/S of WEST 237 STRE	et 65' w/o independe|et 110' w/o independ|et 60' w/o independe|et 30' e/o hudson ma|et 80' e/o hudson ma|et 90' w/o independe|et 75' w/o independe|et 50' e/o independe|et 40' w/o independe|et 100' w/o independ|et 15' w/o independe|et 35' w/o independe|et 80' w/o blackston|et 25' w/o independe|et 40' w/o blackston|et 50' w/o independe|et 65' w/o blackston|et 40' e/o independe|et 50' e/o hudson ma|et 20' e/o hudson ma	S	27
N/S of WEST 238 STRE	et 20' w/o blackston|et 10' e/o independe|et 25' e/o independe|et 2' e/o corlear av|et 20' w/o fieldston|et 80' e/o independe|et 10' w/o fieldston|et 20' e/o independe	S	13
N/S of WEST 239 STRE	et 30' w/o independe|et 20' e/o review pl|et 30' e/o review pl|et 50' e/o review pl|et 20' w/o independe|et 80' w/o independe|et 10' e/o review pl|et 20' e/o putnam av|et 60' w/o independe|et 25' e/o broadway|et 5' w/o putnam ave|et 1' e/o broadway|et 15' e/o broadway|et 20' e/o broadway|et 50' w/o independe	S	21
N/S of WEST BURNSIDE	avenue 2' w/o unive|avenue 10' w/o univ|avenue 1' w/o grand|avenue 3' w/o unive	S	7
N/S of WEST CLARKE P	lace 120' e/o inwood|lace 5' e/o inwood a|lace 65' e/o inwood|lace 70' w/o jerome|lace 50' w/o jerome|lace 90' w/o jerome|lace 110' w/o jerome|lace 50' e/o inwood|lace 35' e/o inwood	S	9
N/S of WEST MOUNT ED	en avenue 60' w/o in|en avenue 80' w/o in|en avenue 100' w/o m|en avenue 40' w/o in|en avenue 120' w/o m	S	8
N/S of WESTCHESTER A	venue 5' w/o eagle a|venue 40' e/o hugh j|venue 15' w/o roseda|venue 5' w/o hugh j|venue 25' e/o hugh j|venue 15' e/o virgin|venue 5' e/o rosedal|venue 15' e/o roseda|venue 10' w/o hugh j|venue 5' e/o metcalf|venue 20' w/o white|venue 5' w/o white p|venue 2' e/o virgini|venue 50' w/o st ann|venue 40' w/o roseda|venue 100' e/o brook|venue 30' e/o virgin|venue 10' e/o common|venue 30' w/o roseda|venue 10' s/o roseda|venue 20' e/o virgin|venue 5' e/o virgini|venue 25' w/o brook|venue 40' w/o fteley|venue 50' e/o brook|venue 30' e/o hugh j|venue 25' w/o white|venue 5' w/o rosedal|venue 20' e/o metcal|venue 35' w/o white|venue 10' e/o metcal|venue 20' w/o hugh j|venue 20' e/o hugh j|venue 25' w/o fteley|venue 10' e/o virgin|venue 15' e/o hugh j|venue 15' w/o fteley|venue 30' w/o white|venue 50' w/o fteley|venue 100' w/o noble|venue 10' e/o hugh j|venue 1' e/o virgini|venue 1' w/o hugh j|venue 10' w/o common|venue 40' w/o croes|venue 20' e/o roseda|venue 1' w/o rosedal|venue 5' e/o fteley|venue 20' w/o common|venue 21' e/o virgin|venue 20' w/o roseda|venue 60' w/o hugh j|venue 5' w/o croes a|venue 40' e/o olmste|venue 5' w/o fteley	S	125
N/S of WHITTEMORE AV	enue 100' w/o east t|enue 75' w/o east tr|enue 50' e/o balcom|enue 150' e/o balcom|enue 100' e/o balcom	S	16
N/W C/O E 168 ST	gerard ave|washington	P	6
N/W C/O FIELDSTON RD	w 259 st|w 253 st	P	4
N/W C/O GRAND CONCOU	e 158 st	P	4
N/W E 193 ST	creston av|creston ave|morris av	P	10
N/W/C HULL AVE	e 209 st|e 209 street	P	4
N/W/C/O FIELDSTON RD	w 253 st	P	4
N/W/C/O MORRIS AVE	e 171 st|mt eden pkwy	P	4
N/W/C/O WHITTMORE	east tremont ave	P	7
Napier Ave	s/of e 236th st|s/of e 235th st|n/of e 235th st|s/of e 237th st|e/of e 237th st|n/of e 236th st	T	87
NAPIER AVE		P	14
NAPLES TER		P	5
Naples Ter	n/of godwin ter|w/of godwin ter|e/of godwin ter|e/of kingsbridg	T	211
NAPLES TERR	godwin ter	P	24
NAPLES TERRACE		P|S	128
Narragansett Ave	s/of rhinelander|w/of pelham pkw|e/of lakewood pl|s/of pelham pkwy|n/of neill ave|n/of rhinelande|s/of seminole av|n/of pelham pkw|n/of lydig ave|s/of neill ave|e/of rhinelande|s/of lydig ave|n/of lakewood pl|n/of pelham pkwy|n/of lakewood p|w/of seminole a	T	119
Needham Ave	s/of de reimer|w/of e 224th st|s/of palmer ave|n/of eastcheste|n/of e 216th st|w/of e 223rd st|s/of edson ave|w/of edson ave|s/of e 224th st|e/of e 222nd st|n/of edson ave|w/of de reimer|s/of e 223rd st|e/of eastcheste|n/of baychester|e/of e 224th st|n/of e 224th st|e/of boller ave|s/of e 224th s|e/of de reimer|corner needham and e|n/of e 222nd st|s/of e 222nd st|e/of e 224th s|e/of baychester|w/of fish ave|n/of e 223rd st	T	246
NEEDHAM AVE		P	27
NEEDHAM AVENUE		S|P	113
NEIL AVE		P	9
NEILL AVE	tomlinson ave	P	24
Neill Ave	n/of bronxdale|e/of hone ave|s/of muliner ave|e/of williamsbri|w/of muliner ave|n/of hone ave|n/of colden ave|w/of matthews|s/of pelham pkw|w/of bronxdale a|e/of williamsbr|w/of yates ave|w/of lurting ave|e/of bronxdale|n/of bronxdale a|e/of bronxdale a|w/of bogart ave|w/of seminole av|n/of narraganse|e/of narraganse|e/of hunt ave|n/of tomlinson a|w/of tenbroeck a|n/of williamsbr|e/of hering ave|w/of bronxdale|s/of bronxdale|s/of hering ave|w/of haight ave|e/of lurting ave|e/of radcliff a|e/of yates ave|e/of colden ave|w/of barnes ave|e/of matthews|70' west of posted a|s/of lurting ave|n/of tenbroeck|s/of williamsbr	T	792
NEILL AVENUE		S|P	13
NELSON		P	12
NELSON AVE	w 166 st	P	146
Nelson Ave	w/of macombs rd|n/of featherbed|n/of macombs rd|s/of cross bron|e/of w 174th st|s/of w 169th st|e/of w 168th st|n/of w 167th st|s/of w 165th st|s/of w 172nd st|w/of edward l gr|n/of cross bro|s/of w 168th st|s/of macombs rd|s/of w 170th st|n/of w 172nd s|n/of edward l gr|n/of w 164th st|s/of w 164th st|e/of w 172nd st|e/of w 170th st|n/of w 165th st|s/of cross bro|s/of w 166th st|w/of w 172nd st|e/of e 165th st|n/of w 169th st|n/of w 168th st|e/of edward l gr|n/of w 174th st|w/of w 174th st|s/of featherbed|e/of cross bron|n/of w 172nd st|e/of cross bro|e/of macombs rd|w/of cross bron|n/of w 170th st|s/of cross bronx|s/of w 167th st|s/of edward l g|s/of edward l gr|w/of w 177th st|s/of featherbe|n/of e 169th st	T	2119
NELSON AVENUE		P|S	612
NEREID		P	4
Nereid Ave	e/of bullard a|e/of carpenter|e/of webster a|n/of bullard a|w/of carpenter|e/of bronx blvd|e/of bullard av|w/of webster av|w/of byron ave|n/of bullard av|e/of white plain|e/of baychester|w/of barnes ave|e/of bruner ave|s/of webster av|w/of hill ave|w/of ely ave|w/of bullard av|e/of murdock av|w/of furman ave|w/of bronxwood|w/of bronx blv|w/of webster a|w/of bullard a|e/of webster av|w/of bronx blvd|s/of carpenter a|w/of seton ave|e/of hill ave|e/of seton ave|e/of richardson|s/of webster a|s/of bullard av|w/of richardson|s/of bullard a|w/of white plai|w/of bullard ave|n/of bronx blvd|w/of boller ave|w/of martha ave|e/of matilda ave|s/of richardson|s/of bronx blvd|e/of bronx rive	T	1626
NEREID AVE	bronx river rd|webster ave|seton ave|bullard ave|bronx blvd	P	37
NEREID AVE E 240 OV	bx riv pkwy	S	47
NEREID AVENUE	bronx river rd|bullard avenue|webster	P|S	608
NETHERLAND	riverdale	P	31
Netherland Ave	e/of henry hudso|n/of w 236th st|s/of w 232nd st|n/of w 236th s|s/of w 259th st|w/of w 259th s|e/of w 235th st|s/of w 235th s|n/of w 246th st|w/of w 235th st|n/of w 230th st|e/of kappock st|s/of henry hud|n/of w 240th st|s/of w 254th st|e/of henry hud|n/of w 230th s|n/of w 235th s|s/of w 227th st|n/of w 235th st|s/of w 256th st|s/of w 235th st|s/of w 259th s|n/of w 232nd st|e/of henry huds|n/of kappock st|e/of w 232nd s|on arlington ave|s/of w 236th st|s/of w 227th s|s/of henry huds|n/of w 231st st|e/of kappock s|w/of w 235th s|s/of w 254th s|w/of w 232nd st|s/of w 231st st|s/of w 236th s|n/of henry huds|n/of henry hud|e/of w 235th s	T	1235
NETHERLAND AVE	e 230	P	201
NETHERLAND AVENUE		P|S	213
NEW BOLD AVE		P	6
NEW ENGLAND THRUWAY		S|P	20
New England Thurway	n/of conner st|n/of hunter ave|w/of rombouts a|e/of edson ave|s/of tillotson|n/of steenwick|e/of steenwick|s/of conner st	T	79
Newbold Ave	n/of cross bron|w/of zerega ave|w/of olmstead|s/of olmstead a|e/of havemeyer a|n/of castle hil|s/of seabury av|e/of virginia av|e/of castle hill|w/of commerce a|e/of olmstead a|on cross bronx expre|e/of zerega av|s/of cross bronx|w/of unionport|n/of olmstead a|s/of olmstead av|w/of cross bron|e/of castle hil|w/of seabury av|n/of cross bronx|w/of castle hil|w/of seabury a|n/of virginia|w/of cross bronx|e/of havemeyer|w/of commerce av|e/of zerega ave|w/of havemeyer a|w/of commerce|s/of pugsley av|e/of cross bronx|s/of zerega av|s/of castle hill|e/of seabury av|w/of castle hi|s/of castle hil|w/of castle hill|e/of virginia a|w/of olmstead a|e/of cross bron|e/of e tremont a|e/of virginia|w/of havemeyer|w/of olmstead av|w/of zerega av|s/of waterbury|w/of virginia|n/of commerce a|n/of zerega ave|n/of castle hill|w/of seabury p|e/of olmstead av|e/of pugsley av	T	2857
NEWBOLD AVE		P|T	20
NEWBOLD AVENUE		S|P	176
Newman Ave	s/of o brien av|n/of gilderslee|n/of o brien ave|n/of gildersleev	T	64
NEWMAN AVE		P	6
NEWMAN AVENUE		S|P	7
Noble Ave	s/of bronx river|s/of bronx rive|n/of watson ave|n/of e 172nd st|s/of st lawrenc|s/of lafayette|s/of cross bronx|n/of bronx rive|w/of cross bron|e/of bronx rive|e/of seward ave|s/of e 172nd st|n/of e 174th st|s/of clason poi|s/of watson ave|w/of watson ave|w/of bronx river|n/of cross bron|s/of seward ave|n/of lafayette|w/of mansion st|n/of seward ave|n/of cross bronx|s/of mansion st|e/of bronx river|n/of mansion st|s/of story ave|e/of mansion st|n/of e 172nd s|s/of gleason ave|e/of watson ave|w/of e 172nd st|s/of e 174th st	T	1554
NOBLE AVE	noble playground|gleason ave|noble plgd|watson ave	P	33
NOBLE AVENUE		S|P	400
Noell Ave	e/of boston rd|e/of tillotson	T	4
NOELL AVENUE		S	11
NORTH OAK DRIVE		P|S	19
North St	e/of aqueduct av|w/of davidson a|s/of aqueduct av|e/of davidson av|n/of grand ave|w/of grand ave|w/of aqueduct a|e/of davidson a|e/of grand ave|w/of davidson av|e/of aqueduct a|w/of jerome ave|e/of jerome ave|s/of grand ave	T	269
NORTH ST	grand ave	P	6
NORTH STREET		P|S	20
Norton Ave	e/of olmstead a|w/of olmstead a|e/of rowe st|w/of castle hill|w/of torry ave|w/of turneur ave|s/of olmstead a|e/of torry ave|s/of zerega ave|w/of castle hil|w/of howe ave|w/of turneur av|w/of castle hi|w/of zerega ave|e/of howe ave|e/of turneur ave	T	158
O Brien Ave	e/of white plai|w/of newman ave	T	39
OAK AVENUE		S	11
OAK POINT		P	4
Oak Point Ave	w/of whittier s|w/of dupont st|e/of hunts point|e/of coster st|s/of hunts poin|e/of truxton st|s/of truxton s|w/of longfellow|w/of manida st|e/of craven st|e/of tiffany st|w/of truxton s|e/of casanova s|e/of drake st|e/of dupont st|w/of hunts poin|w/of truxton st|w/of tiffany st|e/of barry st|e/of worthen st|n/of hunts poin|s/of coster st|w/of barry st|n/of drake st|e/of hunts poin|center median|w/of worthen st	T	670
OAK POINT AVE		P|S	60
OAK POINT AVENUE		S	1197
OAK TER		P	7
Oak Ter	w/of beekman ave|w/of hunts poin	T	37
OAK TERR		P	10
OAK TERRACE		S|P	104
Oak Tree Pl	e/of arthur ave|w/of quarry rd|w/of wade sq|e/of wade sq|e/of hughes ave|w/of arthur ave|e/of quarry rd|s/of arthur ave|s/of quarry rd|s/of wade sq|s/of hughes ave|w/of hughes ave|n/of wade sq	T	252
OAK TREE PLACE	wade sq	S|P	22
Oakland Pl	w/of crotona ave|s/of clinton av|e/of clinton av|e/of clinton ave|e/of belmont ave|w/of clinton ave|e/of prospect a|w/of crotona av|n/of crotona av|e/of crotona ave|s/of clinton ave|w/of clinton av|w/of prospect a|w/of prospect av|e/of crotona av|e/of belmont av	T	508
OAKLAND PL		P	8
OAKLAND PLACE		P|S	9
Oakley St	s/of fenton ave|n/of e 219th st|s/of e 221st st|n/of e 217th st	T	70
OAKLEY STREET		S|P	80
OBRIEN AVE		P	12
Odell St	s/of st raymond|n/of starling av|s/of unionport|e/of olmstead a|e/of starling av|s/of starling av|w/of starling av|w/of unionport r|e/of st raymon|e/of starling|n/of starling|n/of unionport|n/of st raymond|w/of st raymond|w/of st raymon|e/of st raymond|e/of st raymonds|n/of st raymonds|s/of starling a|n/of starling a|n/of unionport r|n/of st raymon|s/of st raymonds|e/of starling a|n/of castle hil|w/of starling a|w/of starling|front of ps 106 main|s/of st raymon	T	1374
ODELL STREET		S	20
ODGEN AVE		P	7
OGDEN		P	15
Ogden Ave	e/of w 161st st|e/of w 169th st|s/of university|n/of e 169th st|n/of merriam ave|n/of w 161st st|n/of w 167th st|s/of merriam av|e/of merriam av|n/of jerome ave|s/of w 161st st|s/of w 183rd st|w/of w 168th st|w/of w 169th st|n/of w 162nd st|s/of w 166th st|n/of merriam av|n/of w 169th st|n/of w 166th st|n/of w 170th st|s/of merriam ave|n/of w 168th st	T	672
OGDEN AVE		P	280
OGDEN AVENUE		P|S	798
Ohm Ave	s/of ampere ave|n/of ampere ave|w/of griswold a|s/of griswold a	T	68
OHM AVE		P	12
Old White Plains Rd	s/of mace ave|n/of e tremont|e/of odell st	T	20
OLINVILLE	arnow ave|britton st	P	20
Olinville Ave	n/of thwaites|n/of thwaites pl|w/of pelham pkw|n/of pelham pkwy|s/of rosewood s|e/of thwaites p|n/of thwaites p|s/of allerton|s/of burke ave|n/of waring av|s/of waring ave|n/of allerton av|s/of e 211th st|w/of thwaites p|e/of white plai|e/of e 219th st|w/of britton s|s/of thwaites p|s/of e 216th st|n/of mace ave|w/of mace ave|s/of britton st|n/of e 211th st|s/of arnow ave|n/of britton st|s/of barker ave|n/of rosewood st|w/of e 211th st|s/of allerton av|e/of bronx blv|n/of duncomb av|w/of allerton a|5' south of posted a|w/of e 216th st|s/of reiss pl|n/of e 219th st|s/of pelham pkw|e/of waring ave|w/of e gun hill|s/of e 213th st|e/of thwaites pl|s/of thwaites|w/of waring av|n/of allerton|n/of allerton a|n/of waring ave|s/of mace ave|s/of allerton a|school zone|s/of waring av|e/of pelham pkw|n/of e 213th st|s/of e 219th st|n/of burke ave|n/of duncomb ave|e/of allerton a|5' south of address|s/of thwaites pl|s/of pelham pkwy|w/of waring ave|n/of adee ave|n/of pelham pkw|e/of mace ave|n/of rosewood s|front off the laundr|s/of e gun hill|n/of e 216th st|s/of pelham pk|e/of e 213th st|e/of britton st|n/of e gun hill|s/of e 219th s|e/of pelham pkwy	T	4226
OLINVILLE AVE	britton ave|arnow ave|e/o arnow ave|i/o arnow	T|P	159
OLINVILLE AVENUE		S|P	278
Oliver Pl	w/of marion ave|w/of webster ave|w/of decatur ave|e/of decatur av|w/of webster av|s/of marion ave|e/of decatur ave|n/of marion ave|e/of marion ave|n/of decatur ave|n/of decatur av|s/of decatur ave|w/of decatur av	T	384
OLIVER PLACE		P|S	6
OLMSTEAD	benedict ave|starling|blackrock ave|hailand ave	P	8
Olmstead Ave	s/of randall av|s/of westcheste|n/of ellis ave|s/of screvin a|s/of blackrock|w/of st raymon|n/of st lawrenc|n/of starling a|n/of st raymond|n/of starling av|n/of chatterton|e/of randall av|e/of newbold av|s/of newbold ave|e/of unionport|s/of caesar pl|w/of norton ave|w/of westcheste|e/of st raymond|e/of watson ave|e/of westchester|s/of lacombe av|n/of benedict av|e/of benedict a|s/of seward ave|s/of homer ave|s/of st raymond|s/of benedict a|s/of blackrock a|w/of st raymond|n/of westcheste|s/of ellis ave|s/of watson ave|e/of st raymonds|s/of starling av|s/of st raymonds|n/of newbold av|s/of chatterton|w/of newbold av|n/of odell st|s/of randall a|e/of benedict av|s/of unionport r|s/of unionport|n/of newbold ave|e/of st raymon|e/of starling a|n/of castle hi|n/of cross bron|w/of ellis ave|n/of homer ave|n/of randall a|n/of lafayette a|s/of benedict av|e/of newbold ave|s/of st raymon|n/of starling|s/of starling a|w/of newbold ave|e/of starling|s/of newbold av|s/of westchester|n/of randall av|n/of unionport r|n/of benedict a|w/of benedict a|n/of cross bronx|w/of st raymonds|s/of randall ave|s/of seward av|e/of seward ave|n/of caesar pl|n/of benson st|olmstead ave and new|n/of lafayette|s/of bruckner bl|s/of starling|s/of cross bronx|e/of westcheste|n/of westchest|n/of st raymon|e/of chatterton|s/of castle hill|n/of westchester|n/of castle hil|n/of randall ave|s/of castle hil|s/of screvin av|n/of unionport|n/of seward ave|e/of ellis ave	T	2919
OLMSTEAD AVE	new bold ave	P	44
OLMSTEAD AVENUE		P|S	195
On East 146 just off	exterior street.|gerard avenue.	S	18
On L/S E 147 betwwen	timpson pl & southe	S	6
On R/S East 136 betw	een canal st w and t	S	6
On R/S East 137 st,	off corner of willow	S	8
One Lighting Pl	e/of ryawa ave	T	4
ONE ORCHARD BEACH RD		P	10
Oneida Ave	n/of e 235th st|n/of e 236th st|n/of e 237th st|s/of e 238th st|n/of e 233rd st|s/of e 235th st|s/of e 236th st	T	95
ONEIDA AVE	van cortlandt park e	P	9
Oneill Pl		T	5
ORCHARD BEACH	parking lot|park ave|park dr	P	86
ORCHARD BEACH DR		P	8
ORCHARD BEACH PARKIN		P	6
ORCHARD BEACH RD	park dr|orchard beach park l|pelham bay pk	P	192
ORCHARD BEACH ROAD	parking lot	P	20
ORLOFF	w 238th	P	12
Orloff Ave	s/of van cortl|s/of gale pl|s/of van cortlan|s/of van cortla|w/of cannon pl|n/of van cortla|s/of cannon pl|w/of canal pl|e/of gale pl|s/of w 238th st|n/of cannon pl|n/of gale pl|w/of gale pl|e/of fort indepe|e/of fort indep|n/of cameron pl|w/of van cortla|n/of w 238th st|n/of fort indepe|e/of w 238th st	T	777
ORLOFF AVE	cannon pl|gale pl	T|P	128
ORLOFF AVENUE		S|P	377
Osborne Pl	n/of w 180th st|e/of w 179th st|n/of w burnsid|s/of w 180th st|s/of w 179th st|n/of w 179th st|n/of w burnside|e/of w 180th st|n/of e 179th st|s/of w 180th s	T	427
OSBORNE PLACE		S|P	118
Osgood St	s/of e 242nd st|n/of e 242nd st	T	58
Osman Pl	n/of e 241st st	T	11
Other-See Comments	gunther avenue|loring pl|risse st|canal st west|w/of cedar ave|loring pl south|167 ctr lot grandvie|white plains rd lot|dekrulf place|sherif s boyd pl|e mosholu pkwy south|crotona park south|3235 risse street|gunther avenur|throggs neck shoppin|st charles pl|w/of webb ave|dekruif|e/of jerome ave|bronx park soith|pelham pkwy|w/of sedgwick a|e mosholu pkway s|e mosholu pway south|aqueduct ave e|harding park|loring pl s|bronx park s|wilkins av|e mosholu pkwy north|obrien avenue|hutchinson rver prkw|bronx park south|andrews ave s|sheriff s byrd place|750 baychester ave|andrews ave n|crotona park north|w mosholu  pkway s|loring pl n|hutchinson river par|e/of matthewson|w mosholu pkway s|aqueduct avenue e|miguel carino way|reese st|sheriff s byrd pl|aqueduct ave east|andrews ave south|jerome and fordham l|2478 jerome  avp gar|wilkins ave|sherif s boyd place|n/of jesup ave|fordham and jerome l|ft independence|e mosholu pkway n|reservoir oval w|e mosholu pky north|pennyfield camp|dekruif place|e fordam and jerom l|crotona park e	T	290
