street	intersections	agencies	number_violations
N/S of DELANCEY ST N	orth 50' e/o mangin|orth 5' w/o bialysto|orth 100' e/o pitt s|orth 5' w/o columbia|orth 30' e/o pitt st|orth 50' e/o pitt st|orth 10' w/o columbi|orth 35' w/o abraham|orth 75' w/o abraham|orth 5' e/o ridge st|orth 1000' w/o baruc|orth 15' e/o pitt st|orth 50' w/o ridge s|orth 10' e/o pitt st|orth 10' w/o bialyst|orth 100' e/o|orth 100' w/o abraha|orth 60' e/o pitt st	S	21
N/S of DELANCEY ST S	outh 200' e/o columb|outh 30' e/o bialyst|outh 30' w/o columbi|outh 100' e/o bialys|outh 98' e/o bialyst|outh 600' e/o bialys|outh 25' e/o ridge s|outh 24' e/o ridge s|outh 30' e/o pitt st|outh 100' e/o pitt s|outh 1000' e/o abrah|outh 28' e/o pitt st|outh 25' w/o pitt st|outh 0' w/o mangin s|outh 500' e/o bialys|outh 98' e/o pitt st	S	17
N/S of DELANCEY STRE	et 25' e/o pitt stre|et 25' w/o ridge str|et 5' w/o pitt stree|et 15' w/o ridge str|et 20' e/o pitt stre|et 8' e/o ridge stre	S	7
N/S of EAST 102 STRE	et 5' w/o park avenu|et 500' e/o madison|et 50' w/o park aven|et 300' e/o madison|et 100' e/o madison|et 200' e/o madison	S	8
N/S of EAST 104 STRE	et 5' w/o park avenu|et 5' e/o park avenu	S	18
N/S of EAST 105 STRE	et 5' e/o park avenu|et 300' w/o franklin|et 20' e/o park aven|et 5' w/o park avenu	S	14
N/S of EAST 107 STRE	et 10' w/o park aven|et 10' e/o park aven|et 5' w/o park avenu|et 5' e/o park avenu|et 0' w/o park avenu	S	18
N/S of EAST 108 STRE	et 5' e/o park avenu|et 5' w/o park avenu|et 10' w/o park aven|et 10' e/o park aven	S	28
N/S of EAST 109 STRE	et 50' w/o park aven|et 7' e/o park avenu|et 50' e/o madison a|et 20' w/o park aven|et 5' w/o park avenu|et 5' w/o east 109 s|et 20' e/o madison a|et 5' e/o park avenu	S	26
N/S of EAST 112 STRE	et 40' e/o park aven|et 25' w/o park aven|et 50' w/o park aven|et 150' e/o madison|et 150' w/o park ave	S	7
N/S of EAST 117 STRE	et 5' e/o madison av|et 5' w/o madison av|et 25' e/o madison a|et 10' e/o madison a	S	4
N/S of EAST 121 STRE	et 20' e/o park aven|et 20' w/o lexington|et 65' w/o lexington|et 60' e/o park aven|et 50' e/o park aven|et 100' w/o park ave|et 45' e/o park aven|et 45' w/o lexington|et 65' e/o park aven|et 50' w/o lexington|et 60' w/o lexington	S	16
N/S of EAST 122 STRE	et 150' e/o madison|et 250' e/o madison|et 65' w/o 2 avenue|et 25' w/o park aven|et 50' e/o madison a|et 50' w/o park aven	S	6
N/S of EAST 123 STRE	et 15' w/o lexington|et 25' w/o park aven|et 100' w/o park ave|et 40' e/o madison a|et 55' e/o madison a|et 10' e/o madison a|et 35' w/o park aven|et 25' e/o lexington|et 500' w/o park ave|et 5' w/o lexington|et 75' w/o park aven|et 75' e/o madison a|et 20' e/o lexington|et 500' e/o madison	S	17
N/S of EAST 13 STREE	t 100' w/o avenue c|t 30' w/o avenue c|t 50' w/o avenue d|t 140' e/o avenue c|t 150' e/o avenue c	S	5
N/S of EAST 130 STRE	et 10' n/o park aven|et 40' n/o park aven|et 20' n/o park aven|et 45' n/o park aven	S	5
N/S of EAST 135 STRE	et 50' e/o harlem ri|et 50' w/o park aven|et 20' e/o madison a|et 50' e/o madison a|et 30' e/o harlem ri|et 150' e/o madison	S	9
N/S of EAST 2 STREET	" 10' s/o avenue a| 10' n/o east housto"	S	4
N/S of EAST 4 STREET	" 40' w/o avenue a| 40' s/o avenue a| 50' s/o 1 avenue| 150' s/o 1 avenue"	S	4
N/S of EAST 87 STREE	t 120' w/o east end|t 5' e/o 2 avenue|t 55' w/o 1 avenue|t 60' w/o 1 avenue|t 50' w/o 1 avenue|t 40' e/o 2 avenue|t 50' e/o 1 avenue|t 40' w/o east end a	S	8
N/S of EAST 88 STREE	t 400' w/o east end|t 500' w/o east end|t 5' w/o east end av|t 75' e/o madison av|t 600' e/o 3 avenue	S	6
N/S of EAST 89 STREE	t 150' w/o east end|t 300' w/o east end|t 250' w/o york aven|t 20' e/o east end a|t 65' e/o park avenu|t 200' w/o east end|t 25' e/o east end a|t 20' e/o park avenu|t 50' e/o park avenu|t 600' w/o east end|t 150' w/o york aven|t 100' e/o park aven|t 400' w/o east end	S	15
N/S of EAST 92 STREE	t 100' w/o 2 avenue|t 5' w/o 3 avenue|t 200' e/o 3 avenue|t 110' w/o 2 avenue|t 210' e/o 3 avenue|t 50' e/o park avenu|t 150' w/o 2 avenue	S	8
N/S of EAST 93 STREE	t 200' w/o 2 avenue|t 220' w/o 2 avenue|t 300' w/o 2 avenue|t 350' e/o 3 avenue|t 50' e/o 3 avenue|t 150' w/o 2 avenue|t 250' e/o 3 avenue	S	9
N/S of HANCOCK PLACE	" 200' e/o morningsid| 100' e/o morningsid| 80' e/o morningside| 25' e/o morningside| 15' e/o morningside| 800' e/o west 124 s| 800' e/o morningsid| 50' e/o morningside| 5' e/o morningside| 10' e/o west 124 st"	S	28
N/S of MADISON STREE	t 30' w/o montgomery|t 5' e/o clinton str|t 50' e/o clinton st|t 50' w/o jackson st|t 51' w/o jackson st|t 500' w/o montgomer|t 200' w/o jackson s|t 40' w/o montgomery|t 35' e/o clinton st|t 60' w/o montgomery|t 250' w/o montgomer|t 500' e/o clinton s|t 590' e/o clinton s|t 600' e/o clinton s|t 505' w/o montgomer	S	17
N/S of PARK AVENUE 5	' w/o park avenue	S	4
N/S of SOUTH STREET	600' e/o rutgers sli|100' e/o rutgers sli|5' e/o rutgers slip|50' e/o rutgers slip|125' e/o rutgers sli|500' e/o rutgers sli|1000' e/o rutgers sl|75' e/o rutgers slip	S	15
N/S of WARREN STREET	" 25' w/o north end a| 5' e/o river terrac| 3' e/o north end av| 10' w/o north end a| 50' e/o river terra"	S	5
N/S of WATER STREET	20' e/o catherine sl|30' e/o catherine sl|30' w/o market slip|40' e/o catherine sl|50' e/o catherine sl|120' e/o catherine s|70' e/o catherine sl|60' w/o market slip|120' w/o market slip|55' w/o gouverneur s|150' w/o market slip|200' w/o market slip|15' e/o gouverneur s|70' w/o market slip|15' e/o catherine sl|100' e/o catherine s|45' e/o catherine sl|100' e/o montgomery|60' w/o gouverneur s|130' w/o market slip|100' w/o market slip|80' w/o market slip|40' w/o market slip|50' w/o market slip|85' e/o catherine sl|20' e/o montgomery s|50' w/o gouverneur s|10' e/o montgomery s	S	42
N/S of WEST 114 STRE	et 10' e/o manhattan|et 10' e/o riverside|et 10' e/o broadway|et 25' w/o amsterdam	S	4
N/S of WEST 119 STRE	et 25' e/o st nichol|et 10' w/o adam clay|et 5' w/o lenox aven|et 15' w/o 5 avenue|et 20' n/o manhattan|et 20' w/o 5 avenue	S	6
N/S of WEST 120 STRE	et 20' e/o broadway|et 200' e/o broadway|et 1000' w/o broadwa|et 20' e/o lenox ave|et 15' w/o manhattan|et 45' e/o broadway|et 30' e/o broadway|et 160' w/o mornings|et 15' w/o morningsi|et 20' w/o manhattan|et 100' w/o mornings|et 500' w/o amsterda|et 200' w/o amsterda|et 25' w/o lenox ave|et 20' w/o morningsi|et 25' e/o claremont	S	16
N/S of WEST 121 STRE	et 15' w/o morningsi|et 10' w/o mt morris|et 30' e/o lenox ave|et 45' w/o morningsi|et 20' w/o morningsi|et 20' w/o 5 avenue|et 25' e/o lenox ave|et 10' w/o morningsi|et 15' e/o lenox ave|et 35' w/o morningsi|et 25' w/o morningsi|et 65' w/o morningsi|et 40' w/o morningsi|et 40' e/o lenox ave	S	19
N/S of WEST 122 STRE	et 30' e/o lenox ave|et 40' e/o lenox ave|et 30' e/o manhattan|et 35' w/o 5 avenue|et 20' e/o lenox ave|et 50' w/o claremont|et 50' e/o riverside	S	7
N/S of WEST 125 STRE	et 75' w/o broadway|et 100' w/o broadway|et 50' w/o broadway|et 25' e/o west 129|et 30' e/o amsterdam|et 500' e/o amsterda|et 150' w/o mornings	S	11
N/S of WEST 130 STRE	et 75' e/o 12 avenue|et 5' w/o broadway|et 10' w/o broadway|et 300' e/o 12 avenu|et 40' w/o convent a|et 5' w/o st nichola|et 25' w/o broadway|et 50' w/o broadway|et 100' n/o park ave|et 75' n/o park aven|et 50' e/o 12 avenue|et 25' e/o 12 avenue|et 75' w/o broadway	S	41
N/S of WEST 131 STRE	et 5' w/o broadway|et 50' w/o broadway|et 50' e/o 12 avenue|et 25' w/o broadway	S	13
N/S of WEST 138 STRE	et 25' e/o 12 avenue|et 50' e/o 12 avenue|et 10' w/o hamilton|et 5' e/o 12 avenue|et 10' e/o 12 avenue|et 150' e/o 12 avenu	S	18
N/S of WEST 140 STRE	et 20' w/o convent a|et 50' e/o riverside|et 100' e/o broadway|et 40' e/o riverside|et 50' e/o hamilton|et 50' w/o hamilton|et 100' w/o convent|et 50' w/o convent a	S	8
N/S of WEST 141 STRE	et 80' w/o broadway|et 90' w/o broadway|et 5' w/o amsterdam|et 100' w/o broadway	S	4
N/S of WEST 142 STRE	et 100' e/o frederic|et 10' w/o convent a|et 25' w/o convent a|et 75' e/o frederick|et 5' w/o convent av|et 20' w/o convent a|et 75' w/o convent a|et 50' e/o frederick|et 50' w/o convent a	S	14
N/S of WEST 143 STRE	et 150' n/o frederic|et 50' e/o convent a|et 2' w/o convent av	S	5
N/S of WEST 145 STRE	et 30' w/o broadway|et 5' w/o st nichola|et 50' e/o edgecombe	S	4
N/S of WEST 146 STRE	et 30' e/o riverside|et 80' w/o st nichol|et 20' e/o riverside|et 10' e/o convent a|et 150' e/o broadway|et 160' e/o broadway|et 5' e/o frederick|et 0' e/o broadway|et 20' e/o broadway|et 100' e/o broadway|et 30' w/o st nichol|et 5' e/o convent av	S	12
N/S of WEST 151 STRE	et 10' e/o frederick|et 20' e/o frederick|et 20' n/o frederick	S	4
N/S of WEST 152 STRE	et 50' w/o st nichol|et 5' e/o amsterdam|et 100' w/o st nicho|et 25' w/o st nichol|et 50' w/o broadway|et 200' e/o amsterda|et 50' e/o amsterdam	S	9
N/S of WEST 153 STRE	et 100' w/o amsterda|et 70' w/o st nichol|et 100' e/o riversid|et 150' e/o riversid|et 100' w/o broadway	S	5
N/S of WEST 176 STRE	et 70' w/o ft washin|et 30' w/o ft washin|et 1' e/o pinehurst|et 10' w/o ft washin	S	5
N/S of WEST 220 STRE	et 20' n/o broadway|et 100' e/o broadway|et 20' e/o broadway|et 10' e/o broadway|et 125' e/o broadway	S	6
N/S of WEST 46 STREE	t 50' e/o 11 avenue|t 5' w/o 11 avenue|t 60' e/o 11 avenue|t 100' e/o 11 avenue|t 70' e/o 11 avenue|t 5' e/o 11 avenue|t 30' e/o 11 avenue|t 40' e/o 11 avenue|t 15' e/o 11 avenue	S	17
N/S of WEST 54 STREE	t 150' w/o 10 avenue|t 120' w/o 10 avenue|t 125' w/o 10 avenue|t 200' e/o 11 avenue|t 100' w/o 11 avenue|t 100' w/o 10 avenue|t 200' w/o 10 avenue|t 250' e/o 11 avenue|t 20' w/o 10 avenue|t 140' w/o 10 avenue	S	22
N/S of WEST 56 STREE	t 90' s/o 11 avenue|t 10' s/o 5 avenue|t 25' s/o 5 avenue	S	4
N/S of WEST 59 STREE	t 200' n/o amsterdam|t 30' n/o freedom pl|t 20' n/o freedom pl|t 100' n/o freedom p|t 10' n/o freedom pl|t 400' n/o freedom p|t 500' n/o freedom p	S	8
N/S of WEST 82 STREE	t 100' n/o west end|t 10' w/o west end a|t 50' w/o central pa|t 5' e/o amsterdam a|t 10' e/o amsterdam	S	5
N/S of WEST 83 STREE	t 20' n/o broadway|t 100' n/o west end|t 25' n/o west end a|t 5' w/o central par|t 75' n/o west end a	S	5
N/S of WEST 97 STREE	t 1500' s/o central|t 1500' s/o columbus|t 1000' s/o central	S	6
N/S of WEST STREET 2	0' s/o harrison stre	S	5
N/S of WILLIAM STREE	t 40' s/o exchange p|t 50' n/o exchange p|t 60' s/o wall stree|t 10' s/o wall stree|t 15' s/o wall stree|t 50' s/o wall stree	S	7
N/W C/O 1ST AVE	e 106 s|e 106 st|e 102 st	P	5
NAGEL AVE		P	5
NAGLE		P	15
Nagle Ave	s/of arden st|n/of dyckman st|s/of w 204th st|s/of ellwood st|s/of 10th ave|s/of academy st|n/of dyckman s|n/of academy st|s/of w 204th s|w/of academy st|s/of dyckman st|n/of ellwood st|n/of sickles st|e/of broadway|n/of fort geor|n/of w 207th st|n/of w 204th st|n/of arden st|s/of thayer st|n/of thayer st|e/of ellwood st|e/of hillside a|s/of ellwood s|s/of dyckman s|s/of sickles st	T	2373
NAGLE AVE	academy|thayer st|ardem st	P	156
NAGLE AVENUE		S|P	197
Nassau St	s/of cedar st|n/of pine st|w/of william st|s/of liberty s|w/of liberty st|s/of fulton st|s/of pine st|s/of john st|n/of cedar st|s/of ann st|e/of cedar st|n/of ann st|s/of liberty st|n/of liberty st|n/of fulton st|s/of spruce st|n/of beekman st|w/of pine st|w/of cedar st	T	1516
NASSAU ST		P	5
Nathan D Perlman Pl	n/of 1st ave|n/of e 16th st|n/of e 17th st|s/of e 16th st	T	24
New St	n/of beaver st|s/of beaver st|s/of exchange p|s/of exchange pl|e/of beaver st|s/of e 111th st	T	237
NEW ST		P	4
NEW YORK AVE		P	5
New York Plz		T	17
Norfolk St	s/of delancey s|n/of stanton st|n/of rivington|s/of rivington|n/of grand st|s/of delancey|n/of broome st|n/of rivington s|s/of e houston|s/of broome st|n/of stanton s|s/of stanton st|s/of stanton s|n/of delancey st|s/of e houston s|s/of rivington s|w/of delancey st|s/of delancey st|n/of delancey s	T	1445
NORFOLK ST		P	6
NORFOLK STREET		S|P	10
North End Ave	s/of murray st|s/of chambers s|n/of murray st|s/of chambers st|s/of warren st|n/of warren st|s/of chambers	T	695
NORTH END AVENUE		S	78
NORTH MOORE		P	12
NORTH MOORE ST		P	58
NORTH MOORE STREET		P|S	129
NOSTRAND AVE	president st	P	10
OCEAN AVE		P	5
OCEAN PKWY		P	5
Old Broadway	n/of w 131st s|s/of w 133rd st|s/of w 131st st|n/of w 120th st|n/of w 117th s|n/of w 131st st|s/of w 126th st|s/of w 133rd s	T	281
OLD BROADWAY		P|S	53
Old Slip	w/of front st|e/of front st|s/of water st|e/of south st|w/of south st|e/of pearl st|n/of front st|w/of water st|n/of whitehall|e/of pine st|n/of water st|e/of water st|s/of south st	T	454
Oliver St	s/of henry st|s/of chatham sq|s/of st james p|e/of st james pl	T	20
ORCHARD	broome	P	13
Orchard St	s/of grand st|s/of e houston|s/of rivington|n/of delancey s|n/of broome st|s/of stanton st|n/of grand st|e/of rivington|n/of rivington|n/of e houston s|n/of division st|n/of canal st|e/of e houston|s/of e houston s|s/of broome st|n/of hester st|w/of e houston|s/of delancey s|n/of delancey st|n/of stanton st|s/of hester st|s/of delancey st|s/of rivington s|w/of grand st	T	7894
ORCHARD ST	broome st	P	108
ORCHARD STREET		S|P	198
Overlook Ter	n/of w 185th st|n/of w 184th st|n/of w 187th st|s/of w 187th st|e/of w 186th st|n/of w 187th s|w/of w 187th s|n/of w 186th st|s/of w 186th st|w/of w 190th s|e/of fort washi|e/of w 190th st|s/of w 190th st|s/of w 187th s|e/of w 187th st|w/of w 187th st|n/of w 186th s	T	353
OVERLOOK TERR		P	5
OVERLOOK TERRACE		S|P	36
PACIFIC ST		P	6
PACIFIC STREET		P	5
Paladino Ave	n/of e 124th s|n/of e 120th st|s/of e 120th st|n/of e 120th s|e/of 1st ave|n/of e 122nd s|n/of w 120th st|n/of e 124th st	T	508
PALADINO AVE		P	12
PALADINO AVENUE		P|S	40
Park Ave	s/of e 111th st|n/of e 53rd st|n/of e 52nd st|n/of e 60th st|s/of e 99th st|s/of w 60th st|n/of e 102nd st|n/of e 32nd st|s/of e 123rd st|w/of e 60th st|s/of e 115th st|n/of e 101st st|s/of e 97th st|s/of e 22nd st|s/of e 17th st|s/of e 57th st|n/of e 47th st|s/of e 85th st|s/of w 37th st|n/of e 96th st|n/of e 76th st|s/of e 101st st|n/of e 110th s|s/of e 79th st|s/of e 91st st|w/of e 87th st|s/of e 40th st|n/of e 55th st|n/of e 70th st|n/of e 51st st|n/of e 116th st|n/of e 111th s|n/of e 79th st|s/of e 26th st|n/of e 110th st|n/of e 109th st|n/of e 69th st|n/of e 93rd st|s/of e 37th st|n/of e 104th st|s/of e 20th st|s/of e 68th st|s/of e 75th st|s/of e 109th st|n/of e 31st st|s/of w 135th st|e/of e 115th st|n/of e 84th st|e/of e 53rd st|n/of e 105th st|w/of 5th ave|s/of e 124th st|n/of e 35th st|n/of e 40th st|n/of e 19th st|n/of e 68th st|w/of e 46th st|w/of e 72nd st|n/of e 135th s|n/of e 78th st|n/of e 120th st|w/of e 56th st|n/of e 34th st|w/of e 61st st|s/of e 114th s|s/of e 122nd st|s/of e 126th st|s/of e 84th st|n/of e 108th s|s/of e 132nd s|n/of w 57th st|s/of e 101st s|s/of e 67th st|n/of e 100th s|n/of e 119th st|n/of e 118th st|s/of e 31st st|s/of e 50th st|w/of e 58th st|s/of e 72nd st|n/of e 71st st|s/of e 120th st|e/of e 108th st|w/of e 106th st|n/of w 51st st|n/of e 26th st|n/of e 126th st|n/of madison st|s/of e 49th st|s/of e 100th st|s/of e 112th st|s/of e 47th st|s/of e 128th st|w/of e 50th st|s/of e 113th st|n/of e 113th st|s/of e 41st st|n/of e 56th st|s/of e 51st st|s/of e 102nd s|n/of e 77th st|s/of e 95th st|n/of e 100th st|s/of w 103rd st|s/of e 114th st|n/of e 59th st|s/of e 135th s|s/of e 96th st|n/of e 54th st|s/of e 62nd st|n/of e 83rd st|s/of e 110th st|n/of e 132nd s|n/of e 73rd st|s/of e 33rd st|n/of e 103rd s|n/of e 112th s|n/of e 114th st|s/of e 92nd st|s/of e 94th st|n/of e 132nd st|n/of e 129th st|s/of e 130th st|n/of e 74th st|n/of e 115th st|s/of e 81st st|n/of e 90th st|s/of e 93rd st|n/of e 135th st|s/of e 89th st|s/of w 123rd st|n/of e 130th st|s/of e 77th st|e/of e 69th st|n/of e 61st st|s/of e 59th st|s/of e 27th st|n/of e 108th st|n/of e 64th st|s/of e 138th st|n/of e 87th st|n/of e 50th st|e 59th st|s/of e 28th st|s/of e 23rd st|n/of e 33rd st|s/of e 106th s|s/of e 118th st|s/of e 128th s|n/of e 102nd s|n/of e 72nd st|s/of e 119th st|s/of e 36th st|n/of e 123rd st|e/of e 27th st|s/of e 39th st|n/of e 117th st|n/of e 91st st|n/of e 115th s|n/of e 36th st|s/of e 32nd st|n/of e 41st st|s/of 97th st tr|s/of e 78th st|n/of w 74th st|n/of e 118th s|n/of e 85th st|w/of e 115th st|n/of e 114th s|w/of e 39th st|s/of e 107th st|s/of e 132nd st|n/of e 104th s|n/of e 113th s|n/of e 49th st|s/of e 116th st|s/of e 131st st|n/of e 111th st|n/of e 131st st|n/of e 98th st|s/of e 103rd st|n/of e 97th st|n/of e 112th st|s/of e 60th st|s/of e 135th st|n/of e 99th st|s/of e 111th s|s/of e 102nd st|n/of e 20th st|n/of e 48th st|n/of e 22nd st|s/of e 34th st|n/of e 46th st|s/of e 98th st|s/of e 117th st|n/of e 107th st|n/of e 106th st|n/of e 75th st|s/of e 104th st|n/of e 103rd st|n/of e 92nd st|e/of e 68th st|n/of e 122nd st|s/of e 129th st|s/of e 61st st|n/of e 66th st|n/of e 21st st|s/of e 35th st|s/of e 82nd st|s/of e 115th s|s/of e 103rd s|s/of e 69th st|e/of e 98th st|s/of e 52nd st|n/of e 57th st|s/of e 55th st|n/of e 58th st|s/of e 38th st|s/of e 30th st|n/of e 25th st|n/of w 103rd st|n/of e 121st st|s/of e 25th st|n/of e 127th st|s/of e 112th s|s/of e 56th st|s/of e 87th st|e89 st|s/of e 90th st|s/of e 86th st|s/of e 74th st|s/of e 109th s|n/of e 94th st|s/of e 104th s|s/of e 64th st|s/of e 127th st|n/of e 27th st|n/of e 30th st|s/of e 106th st|s/of e 105th st|n/of e 125th st|s/of e 108th st|s/of e 83rd st|e/of e 116th st|w/of e 57th st|n/of e 63rd st|s/of e 70th st|e 39th st|n/of e 82nd st|s/of e 80th st|s/of e 10th st|n/of e 10th st|w/of e 55th st|s/of e 121st st|s/of e 76th st|s/of e 66th st|n/of e 88th st|e/of e 57th st|n/of e 128th st|n/of e 17th st|n/of w 107th st|e/of e 52nd st|n/of e 125th s|s/of w 41st st|n/of e 62nd st|n/of e 39th st|n/of e 89th st|s/of w 99th st|n/of e 126th s|0|s/of e 53rd st|e 57th st|e 47th st|south|e/of e 26th st	T	13976
PARK AVE		T|P	123
Park Ave South	s/of e 20th st|n/of e 28th st|n/of e 26th st|s/of e 25th st|s/of e 23rd st|s/of e 19th st|n/of e 33rd st|s/of e 29th st|n/of e 21st st|n/of e 24th st|n/of e 31st st|n/of e 117th st|n/of e 32nd st|w/of e 27th st|w/of e 22nd st|n/of e 129th st|e/of e 29th st|n/of e 16th st|w/of park ave|s/of e 31st st|n/of e 20th st|s/of e 18th st|n/of e 17th st|s/of e 28th st|s/of e 24th st|s/of e 26th st|s/of e 21st st|n/of e 19th st|n/of e 57th st|n/of e 29th st|n/of e 27th st|s/of e 17th st|e/of union squa|n/of e 23rd st|n/of e 100th st|s/of e 30th st|s/of e 87th st|n/of e 18th st|s/of e 32nd st|s/of e 22nd st|n/of e 22nd st|s/of e 27th st|n/of e 30th st|n/of e 25th st|s/of e 16th st|s/of e 117th st|n/of w 117th st|s/of e 33rd st|s/of e 53rd st|n/of e 15th st	T	7990
PARK AVE SOUTH		P	6
PARK AVENUE		S|P	281
Park Avenue tunnel		S	13
Park Pl	w/of w broadwa|w/of greenwich|n/of broadway|s/of fulton st|w/of broadway|e/of church st|w/of church st|w/of w broadway|e/of w broadwa|s/of greenwich|n/of w broadway|e/of broadway|e/of w broadway|e/of greenwich|s/of e 22nd st	T	1288
PARK PLACE		P	6
Park Row	s/of centre st|e/of ann st|w/of beekman st|e/of church st|w/of beekman s|s/of beekman st|n/of spruce st|n/of centre st|s/of spruce st|e/of beekman st|n/of ann st|n/of beekman st|e/of centre st|n/of beekman s|w/of broadway	T	376
PARK ROW	centre st	S|P	16
Park Ter		T	4
PARK TERR EAST		P	5
Park Terrace East	s/of w 215th st|s/of w 217th s|s/of w 214th s|s/of w 218th st|n/of w 217th st|s/of w 215th s|e/of w 215th st|n/of w 215th st|n/of w 218th st|s/of w 217th st|n/of isham st|s/of w 214th st	T	279
PARK TERRACE EAST		P|S	51
Park Terrace West	s/of w 215th st|s/of isham st|n/of w 214th st|s/of park terrac|s/of w 214th s|n/of isham st|w/of isham st|n/of w 215th st|e/of w 214th s|e/of w 214th st|s/of w 215th s|s/of w 214th st|e/of isham st|n/of w 218th st|s/of w 218th st|n/of w 215th s	T	306
PARK TERRACE WEST		P|S	40
Payson Ave	n/of beak st|n/of broadway|s/of seaman ave|n/of riverside d|e/of dyckman st|s/of beak st|s/of seaman av|n/of dyckman s|w/of dyckman st|w/of seaman ave|s/of dyckman s|w/of seaman av|s/of dyckman st|n/of dyckman st|n/of riverside|e/of seaman av	T	406
PAYSON AVE		P	8
PAYSON AVENUE		P|S	93
Pearl St	n/of maiden ln|s/of maiden ln|s/of wall st|s/of hanover st|s/of cedar st|n/of beekman st|n/of coenties s|s/of hanover s|s/of pine st|s/of john st|w/of state st|n/of state st|s/of coenties s|n/of fletcher s|s/of beekman st|s/of fletcher st|n/of coenties sl|n/of peck slip|s/of madison s|s/of whitehall s|n/of white st|w/of broadway|w/of coenties s|w/of bond st|w/of pine st|e/of platt st|e/of hanover st|e/of coenties sl|e/of beaver st|n/of cedar st|e/of broad st|n/of john st|e/of state st|w/of broad st|n/of wall st|s/of fulton st|s/of coenties sl|e/of pine st|s/of beaver st|s/of hanover sq|e/of fletcher s|n/of broad st|n/of fulton st|w/of john st|n/of hanover s|e/of cedar st|w/of whitehall s|e/of hanover s|w/of staff st|w/of maiden ln|n/of beekman s|w/of fletcher st|w/of coenties sl|n/of beaver st|e/of water st|w/of beekman st|s/of beekman s|n/of n moore st|w/of beekman s|n/of pine st|n/of hanover sq|w/of whitehall|s/of whitehall|n/of platt st|w/of wall st|e/of wall st|s/of state st|w/of cedar st|s/of broad st|w/of fulton st|n/of hanover st|e/of maiden ln|n/of moore st|s/of platt st|e/of whitehall|n/of whitehall|n/of fletcher st|e/of john st|e/of pike st|e/of hanover sq|w/of beaver st|s/of fletcher s|e/of moore st|w/of hanover st|s/of peck slip|w/of hanover sq|n/of coenties|n/of front st|e/of fulton st|e/of beekman st|w/of platt st|s/of water st	T	7954
